"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034713","type I transforming growth factor beta receptor binding","3/108","11/18706",0.272727272727273,47.2373737373737,11.6891889415433,2.98590982514003e-05,0.00508309871263485,0.00499628385138734,"ENSG00000171236/ENSG00000101665/ENSG00000073712",3
"GO:0005126","cytokine receptor binding","9/108","278/18706",0.0323741007194245,5.60731414868105,5.89778224934361,3.36629053816877e-05,0.00508309871263485,0.00499628385138734,"ENSG00000132688/ENSG00000184995/ENSG00000102524/ENSG00000171236/ENSG00000125730/ENSG00000105246/ENSG00000101665/ENSG00000073712/ENSG00000117586",9
"GO:0005160","transforming growth factor beta receptor binding","3/108","26/18706",0.115384615384615,19.9850427350427,7.38188762184049,0.000441752186511168,0.0444697201087909,0.0437102163495261,"ENSG00000171236/ENSG00000101665/ENSG00000073712",3
